"","X1","Textbox87","Textbox82","nat_definition4","region_name_3","textbox37","Category3","textbox39","Assur_DestinationCity1","Cases3","Cases4"
"1064",47748,"From: 01 Jan 2009","To: 31 Dec 2009","Maine",2009,332,"Burma",24,"Portland",24,79942
"1065",94925,"From: 01 Jan 2010","To: 31 Dec 2010","Maine",2010,248,"Afghanistan",3,"Portland",3,71361
"1066",100465,"From: 01 Jan 2011","To: 31 Dec 2011","Maine",2011,171,"Burma",5,"Portland",5,51458
"1067",5803,"From: 01 Jan 2012","To: 31 Dec 2012","Maine",2012,292,"Afghanistan",3,"Portland",3,66292
"1068",21226,"From: 01 Jan 2013","To: 31 Dec 2013","Maine",2013,328,"Afghanistan",12,"Portland",12,66066
"1069",26892,"From: 01 Jan 2014","To: 31 Dec 2014","Maine",2014,397,"Afghanistan",2,"Portland",2,72820
"1070",53745,"From: 01 Jan 2015","To: 31 Dec 2015","Maine",2015,402,"Afghanistan",3,"New Sweden",3,66517
"1071",11313,"From: 01 Jan 2016","To: 31 Dec 2016","Maine",2016,714,"Afghanistan",28,"Portland",28,96874
"1072",843,"From: 01 Jan 2017","To: 31 Dec 2017","Maine",2017,122,"Dem. Rep. Congo",32,"Portland",32,33368
"1073",17513,"From: 01 Jan 2018","To: 31 Dec 2018","Maine",2018,92,"Burundi",9,"Portland",9,22874
"1074",31996,"From: 01 Jan 2019","To: 31 Dec 2019","Maine",2019,95,"Afghanistan",1,"Portland",1,27514
"1075",34222,"From: 01 Jan 2019","To: 31 Dec 2019","Malawi",2019,1,"Colorado",1,"Greeley",1,27514
"1076",98888,"From: 01 Jan 2010","To: 31 Dec 2010","Malaysia",2010,2,"Texas",2,"Fort Worth",2,71361
"1077",103577,"From: 01 Jan 2011","To: 31 Dec 2011","Malaysia",2011,4,"Indiana",1,"Indianapolis",1,51458
"1078",57546,"From: 01 Jan 2015","To: 31 Dec 2015","Malaysia",2015,1,"Texas",1,"Dallas",1,66517
"1079",15822,"From: 01 Jan 2016","To: 31 Dec 2016","Malaysia",2016,3,"Michigan",1,"Kentwood",1,96874
"1080",9458,"From: 01 Jan 2012","To: 31 Dec 2012","Mali",2012,1,"Texas",1,"Houston",1,66292
"1081",25180,"From: 01 Jan 2013","To: 31 Dec 2013","Mali",2013,1,"Massachusetts",1,"South Boston",1,66066
"1082",30773,"From: 01 Jan 2014","To: 31 Dec 2014","Mali",2014,2,"Ohio",2,"Columbus",2,72820
"1083",57547,"From: 01 Jan 2015","To: 31 Dec 2015","Mali",2015,8,"Idaho",2,"Boise",2,66517
"1084",15824,"From: 01 Jan 2016","To: 31 Dec 2016","Mali",2016,4,"Illinois",1,"Chicago",1,96874
"1085",3934,"From: 01 Jan 2017","To: 31 Dec 2017","Mali",2017,4,"Colorado",1,"Denver",1,33368
"1086",34223,"From: 01 Jan 2019","To: 31 Dec 2019","Mali",2019,3,"California",1,"Walnut Creek",1,27514
"1087",59528,"From: 01 Jan 2002","To: 31 Dec 2002","Maryland",2002,415,"Afghanistan",20,"Baltimore",18,30289
"1088",108393,"From: 01 Jan 2003","To: 31 Dec 2003","Maryland",2003,938,"Afghanistan",18,"Baltimore",13,32235
"1089",71638,"From: 01 Jan 2004","To: 31 Dec 2004","Maryland",2004,914,"Afghanistan",16,"Baltimore",14,56342
"1090",78130,"From: 01 Jan 2005","To: 31 Dec 2005","Maryland",2005,751,"Afghanistan",6,"Baltimore",6,51897
"1091",89347,"From: 01 Jan 2006","To: 31 Dec 2006","Maryland",2006,617,"Afghanistan",13,"Baltimore",13,39552
"1092",84033,"From: 01 Jan 2007","To: 31 Dec 2007","Maryland",2007,705,"Afghanistan",4,"Baltimore",4,47753
"1093",41766,"From: 01 Jan 2008","To: 31 Dec 2008","Maryland",2008,910,"Afghanistan",3,"Silver Spring",3,64733
"1094",47759,"From: 01 Jan 2009","To: 31 Dec 2009","Maryland",2009,930,"Belarus",12,"Baltimore",4,79942
"1095",94940,"From: 01 Jan 2010","To: 31 Dec 2010","Maryland",2010,1265,"Afghanistan",6,"Baltimore",1,71361
"1096",100474,"From: 01 Jan 2011","To: 31 Dec 2011","Maryland",2011,1171,"Bhutan",530,"Baltimore",422,51458
"1097",5820,"From: 01 Jan 2012","To: 31 Dec 2012","Maryland",2012,1218,"Afghanistan",1,"Silver Spring",1,66292
"1098",21247,"From: 01 Jan 2013","To: 31 Dec 2013","Maryland",2013,1180,"Afghanistan",7,"Odenton",3,66066
"1099",26913,"From: 01 Jan 2014","To: 31 Dec 2014","Maryland",2014,1335,"Afghanistan",9,"Baltimore",6,72820
"1100",53762,"From: 01 Jan 2015","To: 31 Dec 2015","Maryland",2015,1453,"Afghanistan",19,"Baltimore",6,66517
"1101",11337,"From: 01 Jan 2016","To: 31 Dec 2016","Maryland",2016,1952,"Afghanistan",55,"Baltimore",18,96874
"1102",861,"From: 01 Jan 2017","To: 31 Dec 2017","Maryland",2017,610,"Afghanistan",26,"Baltimore",2,33368
"1103",17521,"From: 01 Jan 2018","To: 31 Dec 2018","Maryland",2018,509,"Afghanistan",17,"Baltimore",9,22874
"1104",32009,"From: 01 Jan 2019","To: 31 Dec 2019","Maryland",2019,690,"Afghanistan",94,"Baltimore",24,27514
"1105",59600,"From: 01 Jan 2002","To: 31 Dec 2002","Massachusetts",2002,783,"Afghanistan",61,"Boston",21,30289
"1106",108508,"From: 01 Jan 2003","To: 31 Dec 2003","Massachusetts",2003,959,"Afghanistan",54,"Allston",1,32235
"1107",71749,"From: 01 Jan 2004","To: 31 Dec 2004","Massachusetts",2004,1491,"Afghanistan",61,"Allston",1,56342
"1108",78228,"From: 01 Jan 2005","To: 31 Dec 2005","Massachusetts",2005,1301,"Afghanistan",15,"Boston",6,51897
"1109",89454,"From: 01 Jan 2006","To: 31 Dec 2006","Massachusetts",2006,772,"Afghanistan",12,"Boston",4,39552
"1110",84129,"From: 01 Jan 2007","To: 31 Dec 2007","Massachusetts",2007,782,"Belarus",26,"West Springfield",19,47753
"1111",41868,"From: 01 Jan 2008","To: 31 Dec 2008","Massachusetts",2008,1254,"Afghanistan",4,"Boston",4,64733
"1112",47857,"From: 01 Jan 2009","To: 31 Dec 2009","Massachusetts",2009,1898,"Afghanistan",5,"West Springfield",5,79942
"1113",95029,"From: 01 Jan 2010","To: 31 Dec 2010","Massachusetts",2010,1822,"Afghanistan",14,"Malden",1,71361
"1114",100548,"From: 01 Jan 2011","To: 31 Dec 2011","Massachusetts",2011,1400,"Afghanistan",2,"South Boston",2,51458
"1115",5911,"From: 01 Jan 2012","To: 31 Dec 2012","Massachusetts",2012,1885,"Afghanistan",6,"Brighton",1,66292
"1116",21344,"From: 01 Jan 2013","To: 31 Dec 2013","Massachusetts",2013,1691,"Afghanistan",6,"South Boston",6,66066
"1117",26988,"From: 01 Jan 2014","To: 31 Dec 2014","Massachusetts",2014,1892,"Afghanistan",18,"Boston",10,72820
"1118",53836,"From: 01 Jan 2015","To: 31 Dec 2015","Massachusetts",2015,1666,"Afghanistan",32,"Boston",9,66517
"1119",11431,"From: 01 Jan 2016","To: 31 Dec 2016","Massachusetts",2016,1827,"Afghanistan",33,"Boston",20,96874
"1120",925,"From: 01 Jan 2017","To: 31 Dec 2017","Massachusetts",2017,737,"Afghanistan",10,"Boston",3,33368
"1121",17561,"From: 01 Jan 2018","To: 31 Dec 2018","Massachusetts",2018,465,"Afghanistan",16,"Framingham",1,22874
"1122",32063,"From: 01 Jan 2019","To: 31 Dec 2019","Massachusetts",2019,478,"Afghanistan",24,"Florence",4,27514
"1123",62681,"From: 01 Jan 2002","To: 31 Dec 2002","Mauritania",2002,6,"Florida",5,"Jacksonville",5,30289
"1124",81536,"From: 01 Jan 2005","To: 31 Dec 2005","Mauritania",2005,3,"New York",3,"New York",3,51897
"1125",92542,"From: 01 Jan 2006","To: 31 Dec 2006","Mauritania",2006,119,"California",4,"San Diego",4,39552
"1126",87438,"From: 01 Jan 2007","To: 31 Dec 2007","Mauritania",2007,32,"Colorado",14,"Denver",14,47753
"1127",45745,"From: 01 Jan 2008","To: 31 Dec 2008","Mauritania",2008,36,"Colorado",8,"Denver",2,64733
"1128",51948,"From: 01 Jan 2009","To: 31 Dec 2009","Mauritania",2009,13,"Colorado",5,"Denver",5,79942
"1129",98889,"From: 01 Jan 2010","To: 31 Dec 2010","Mauritania",2010,66,"Colorado",14,"Denver",14,71361
"1130",103579,"From: 01 Jan 2011","To: 31 Dec 2011","Mauritania",2011,3,"Colorado",3,"Denver",3,51458
"1131",30774,"From: 01 Jan 2014","To: 31 Dec 2014","Mauritania",2014,4,"Maryland",4,"Baltimore",2,72820
"1132",59715,"From: 01 Jan 2002","To: 31 Dec 2002","Michigan",2002,537,"Afghanistan",49,"Grand Rapids",7,30289
"1133",108652,"From: 01 Jan 2003","To: 31 Dec 2003","Michigan",2003,538,"Afghanistan",34,"Grand Rapids",12,32235
"1134",71876,"From: 01 Jan 2004","To: 31 Dec 2004","Michigan",2004,1046,"Afghanistan",41,"Bloomfield Hills",12,56342
"1135",78355,"From: 01 Jan 2005","To: 31 Dec 2005","Michigan",2005,864,"Afghanistan",26,"Bloomfield Hills",2,51897
"1136",89550,"From: 01 Jan 2006","To: 31 Dec 2006","Michigan",2006,531,"Afghanistan",16,"Grand Rapids",1,39552
"1137",84220,"From: 01 Jan 2007","To: 31 Dec 2007","Michigan",2007,1584,"Afghanistan",5,"Lansing",5,47753
"1138",41960,"From: 01 Jan 2008","To: 31 Dec 2008","Michigan",2008,3586,"Afghanistan",8,"Lansing",8,64733
"1139",47977,"From: 01 Jan 2009","To: 31 Dec 2009","Michigan",2009,3460,"Afghanistan",1,"Lansing",1,79942
"1140",95142,"From: 01 Jan 2010","To: 31 Dec 2010","Michigan",2010,3446,"Afghanistan",9,"Grand Rapids",6,71361
"1141",100641,"From: 01 Jan 2011","To: 31 Dec 2011","Michigan",2011,2163,"Afghanistan",2,"Southfield",2,51458
"1142",6018,"From: 01 Jan 2012","To: 31 Dec 2012","Michigan",2012,4585,"Afghanistan",2,"Grand Rapids",1,66292
"1143",21448,"From: 01 Jan 2013","To: 31 Dec 2013","Michigan",2013,4125,"Afghanistan",11,"Lansing",11,66066
"1144",27096,"From: 01 Jan 2014","To: 31 Dec 2014","Michigan",2014,3932,"Afghanistan",6,"Grand Rapids",2,72820
"1145",53963,"From: 01 Jan 2015","To: 31 Dec 2015","Michigan",2015,2714,"Afghanistan",61,"Ann Arbor",4,66517
"1146",11559,"From: 01 Jan 2016","To: 31 Dec 2016","Michigan",2016,5039,"Afghanistan",207,"Ann Arbor",21,96874
"1147",1025,"From: 01 Jan 2017","To: 31 Dec 2017","Michigan",2017,1402,"Afghanistan",36,"Battle Creek",1,33368
"1148",17621,"From: 01 Jan 2018","To: 31 Dec 2018","Michigan",2018,722,"Afghanistan",59,"Ann Arbor",10,22874
"1149",32139,"From: 01 Jan 2019","To: 31 Dec 2019","Michigan",2019,1033,"Afghanistan",85,"Ann Arbor",19,27514
"1150",59795,"From: 01 Jan 2002","To: 31 Dec 2002","Minnesota",2002,854,"Afghanistan",2,"Richfield",2,30289
"1151",108727,"From: 01 Jan 2003","To: 31 Dec 2003","Minnesota",2003,2251,"Belarus",54,"Anoka",2,32235
"1152",71973,"From: 01 Jan 2004","To: 31 Dec 2004","Minnesota",2004,7155,"Belarus",76,"Anoka",2,56342
"1153",78441,"From: 01 Jan 2005","To: 31 Dec 2005","Minnesota",2005,5027,"Belarus",47,"Blaine",11,51897
"1154",89618,"From: 01 Jan 2006","To: 31 Dec 2006","Minnesota",2006,4903,"Belarus",25,"Anoka",5,39552
"1155",84301,"From: 01 Jan 2007","To: 31 Dec 2007","Minnesota",2007,2680,"Afghanistan",6,"Burnsville",6,47753
"1156",42064,"From: 01 Jan 2008","To: 31 Dec 2008","Minnesota",2008,1120,"Belarus",13,"Champlin",2,64733
"1157",48073,"From: 01 Jan 2009","To: 31 Dec 2009","Minnesota",2009,1147,"Belarus",36,"Anoka",6,79942
"1158",95239,"From: 01 Jan 2010","To: 31 Dec 2010","Minnesota",2010,2182,"Afghanistan",1,"Brooklyn Park",1,71361
"1159",100703,"From: 01 Jan 2011","To: 31 Dec 2011","Minnesota",2011,1734,"Belarus",15,"Coon Rapids",7,51458
"1160",6105,"From: 01 Jan 2012","To: 31 Dec 2012","Minnesota",2012,2115,"Belarus",20,"Albertville",6,66292
"1161",21552,"From: 01 Jan 2013","To: 31 Dec 2013","Minnesota",2013,2067,"Belarus",1,"Ramsey",1,66066
"1162",27195,"From: 01 Jan 2014","To: 31 Dec 2014","Minnesota",2014,2390,"Belarus",10,"Albertville",5,72820
"1163",54070,"From: 01 Jan 2015","To: 31 Dec 2015","Minnesota",2015,2119,"Armenia",2,"Coon Rapids",2,66517
"1164",11679,"From: 01 Jan 2016","To: 31 Dec 2016","Minnesota",2016,3009,"Afghanistan",3,"Minneapolis",1,96874
"1165",1107,"From: 01 Jan 2017","To: 31 Dec 2017","Minnesota",2017,918,"Belarus",11,"Minneapolis",6,33368
"1166",17678,"From: 01 Jan 2018","To: 31 Dec 2018","Minnesota",2018,668,"Belarus",16,"Minneapolis",16,22874
"1167",32206,"From: 01 Jan 2019","To: 31 Dec 2019","Minnesota",2019,891,"Belarus",10,"Minneapolis",10,27514
"1168",59922,"From: 01 Jan 2002","To: 31 Dec 2002","Mississippi",2002,4,"Iran",2,"Hattiesburg",1,30289
"1169",108891,"From: 01 Jan 2003","To: 31 Dec 2003","Mississippi",2003,2,"Liberia",1,"Jackson",1,32235
"1170",72187,"From: 01 Jan 2004","To: 31 Dec 2004","Mississippi",2004,4,"Liberia",1,"Jackson",1,56342
"1171",78606,"From: 01 Jan 2005","To: 31 Dec 2005","Mississippi",2005,5,"Iran",5,"Gulfport",5,51897
"1172",84417,"From: 01 Jan 2007","To: 31 Dec 2007","Mississippi",2007,1,"Sudan",1,"Jackson",1,47753
"1173",42134,"From: 01 Jan 2008","To: 31 Dec 2008","Mississippi",2008,11,"Dem. Rep. Congo",1,"Jackson",1,64733
"1174",48170,"From: 01 Jan 2009","To: 31 Dec 2009","Mississippi",2009,26,"Afghanistan",8,"Louisville",8,79942
"1175",95322,"From: 01 Jan 2010","To: 31 Dec 2010","Mississippi",2010,3,"Burma",1,"Jackson",1,71361
"1176",100777,"From: 01 Jan 2011","To: 31 Dec 2011","Mississippi",2011,3,"Dem. Rep. Congo",1,"Jackson",1,51458
"1177",6190,"From: 01 Jan 2012","To: 31 Dec 2012","Mississippi",2012,7,"Afghanistan",3,"Jackson",3,66292
"1178",21632,"From: 01 Jan 2013","To: 31 Dec 2013","Mississippi",2013,3,"Burma",1,"Jackson",1,66066
"1179",27293,"From: 01 Jan 2014","To: 31 Dec 2014","Mississippi",2014,10,"Burma",2,"Jackson",1,72820
"1180",54167,"From: 01 Jan 2015","To: 31 Dec 2015","Mississippi",2015,15,"Afghanistan",6,"Jackson",6,66517
"1181",11828,"From: 01 Jan 2016","To: 31 Dec 2016","Mississippi",2016,13,"Afghanistan",5,"Jackson",5,96874
"1182",1190,"From: 01 Jan 2017","To: 31 Dec 2017","Mississippi",2017,6,"Burma",3,"Jackson",3,33368
"1183",17749,"From: 01 Jan 2018","To: 31 Dec 2018","Mississippi",2018,8,"Dem. Rep. Congo",2,"Jackson",2,22874
"1184",32267,"From: 01 Jan 2019","To: 31 Dec 2019","Mississippi",2019,9,"Burma",1,"Jackson",1,27514
"1185",59926,"From: 01 Jan 2002","To: 31 Dec 2002","Missouri",2002,807,"Afghanistan",139,"Saint Louis",139,30289
"1186",108893,"From: 01 Jan 2003","To: 31 Dec 2003","Missouri",2003,485,"Afghanistan",63,"Saint Louis",63,32235
"1187",72190,"From: 01 Jan 2004","To: 31 Dec 2004","Missouri",2004,1028,"Afghanistan",54,"Blue Springs",6,56342
"1188",78607,"From: 01 Jan 2005","To: 31 Dec 2005","Missouri",2005,879,"Afghanistan",68,"Ballwin",1,51897
"1189",89759,"From: 01 Jan 2006","To: 31 Dec 2006","Missouri",2006,559,"Afghanistan",48,"Fenton",1,39552
"1190",84418,"From: 01 Jan 2007","To: 31 Dec 2007","Missouri",2007,758,"Afghanistan",13,"Saint Louis",13,47753
"1191",42139,"From: 01 Jan 2008","To: 31 Dec 2008","Missouri",2008,1139,"Afghanistan",13,"Saint Louis",13,64733
"1192",48177,"From: 01 Jan 2009","To: 31 Dec 2009","Missouri",2009,1507,"Afghanistan",2,"Saint Louis",2,79942
"1193",95324,"From: 01 Jan 2010","To: 31 Dec 2010","Missouri",2010,1083,"Afghanistan",9,"Saint Louis",9,71361
"1194",100779,"From: 01 Jan 2011","To: 31 Dec 2011","Missouri",2011,901,"Afghanistan",2,"Saint Louis",2,51458
"1195",6194,"From: 01 Jan 2012","To: 31 Dec 2012","Missouri",2012,1224,"Afghanistan",4,"Jefferson City",4,66292
"1196",21635,"From: 01 Jan 2013","To: 31 Dec 2013","Missouri",2013,1237,"Afghanistan",6,"Saint Louis",6,66066
"1197",27297,"From: 01 Jan 2014","To: 31 Dec 2014","Missouri",2014,1469,"Afghanistan",20,"Kansas City",8,72820
"1198",54171,"From: 01 Jan 2015","To: 31 Dec 2015","Missouri",2015,1352,"Afghanistan",9,"Kansas City",2,66517
"1199",11833,"From: 01 Jan 2016","To: 31 Dec 2016","Missouri",2016,2337,"Afghanistan",85,"Hazelwood",1,96874
"1200",1194,"From: 01 Jan 2017","To: 31 Dec 2017","Missouri",2017,804,"Afghanistan",20,"Kansas City",7,33368
"1201",17751,"From: 01 Jan 2018","To: 31 Dec 2018","Missouri",2018,497,"Afghanistan",14,"Kansas City",2,22874
"1202",32270,"From: 01 Jan 2019","To: 31 Dec 2019","Missouri",2019,598,"Afghanistan",32,"Saint Louis",32,27514
"1203",62683,"From: 01 Jan 2002","To: 31 Dec 2002","Moldova",2002,1147,"Alaska",12,"Delta Junction",12,30289
"1204",111818,"From: 01 Jan 2003","To: 31 Dec 2003","Moldova",2003,987,"Arizona",2,"Tucson",2,32235
"1205",75546,"From: 01 Jan 2004","To: 31 Dec 2004","Moldova",2004,1522,"California",369,"Antelope",10,56342
"1206",81537,"From: 01 Jan 2005","To: 31 Dec 2005","Moldova",2005,931,"California",269,"Antelope",13,51897
"1207",92556,"From: 01 Jan 2006","To: 31 Dec 2006","Moldova",2006,610,"Alaska",4,"Delta Junction",4,39552
"1208",87442,"From: 01 Jan 2007","To: 31 Dec 2007","Moldova",2007,592,"Alaska",2,"Delta Junction",2,47753
"1209",45751,"From: 01 Jan 2008","To: 31 Dec 2008","Moldova",2008,442,"California",116,"Carmichael",3,64733
"1210",51951,"From: 01 Jan 2009","To: 31 Dec 2009","Moldova",2009,497,"California",143,"Antelope",6,79942
"1211",98895,"From: 01 Jan 2010","To: 31 Dec 2010","Moldova",2010,257,"California",56,"Antelope",4,71361
"1212",103580,"From: 01 Jan 2011","To: 31 Dec 2011","Moldova",2011,303,"California",108,"Antelope",15,51458
"1213",9459,"From: 01 Jan 2012","To: 31 Dec 2012","Moldova",2012,294,"California",75,"Citrus Heights",5,66292
"1214",25181,"From: 01 Jan 2013","To: 31 Dec 2013","Moldova",2013,75,"California",14,"Carmichael",1,66066
"1215",30776,"From: 01 Jan 2014","To: 31 Dec 2014","Moldova",2014,241,"California",69,"Auburn",5,72820
"1216",57551,"From: 01 Jan 2015","To: 31 Dec 2015","Moldova",2015,259,"California",89,"Antelope",14,66517
"1217",15826,"From: 01 Jan 2016","To: 31 Dec 2016","Moldova",2016,550,"California",106,"Carmichael",5,96874
"1218",3937,"From: 01 Jan 2017","To: 31 Dec 2017","Moldova",2017,266,"California",101,"Antelope",6,33368
"1219",19654,"From: 01 Jan 2018","To: 31 Dec 2018","Moldova",2018,127,"Alaska",4,"Wasilla",4,22874
"1220",34226,"From: 01 Jan 2019","To: 31 Dec 2019","Moldova",2019,326,"California",115,"North Highlands",97,27514
"1221",15880,"From: 01 Jan 2016","To: 31 Dec 2016","Mongolia",2016,3,"Georgia",2,"Clarkston",2,96874
"1222",3969,"From: 01 Jan 2017","To: 31 Dec 2017","Mongolia",2017,1,"Ohio",1,"Columbus",1,33368
"1223",59965,"From: 01 Jan 2002","To: 31 Dec 2002","Montana",2002,14,"Belarus",8,"Missoula",8,30289
"1224",108933,"From: 01 Jan 2003","To: 31 Dec 2003","Montana",2003,24,"Belarus",20,"Missoula",20,32235
"1225",72242,"From: 01 Jan 2004","To: 31 Dec 2004","Montana",2004,7,"Belarus",7,"Missoula",7,56342
"1226",78649,"From: 01 Jan 2005","To: 31 Dec 2005","Montana",2005,5,"Ukraine",5,"Whitefish",5,51897
"1227",84465,"From: 01 Jan 2007","To: 31 Dec 2007","Montana",2007,3,"Burma",3,"Bigfork",3,47753
"1228",42190,"From: 01 Jan 2008","To: 31 Dec 2008","Montana",2008,4,"Iraq",4,"Billings",4,64733
"1229",48224,"From: 01 Jan 2009","To: 31 Dec 2009","Montana",2009,3,"Iraq",3,"Billings",3,79942
"1230",6236,"From: 01 Jan 2012","To: 31 Dec 2012","Montana",2012,1,"Iraq",1,"Helena",1,66292
"1231",11902,"From: 01 Jan 2016","To: 31 Dec 2016","Montana",2016,46,"Dem. Rep. Congo",27,"Missoula",27,96874
"1232",1240,"From: 01 Jan 2017","To: 31 Dec 2017","Montana",2017,87,"Dem. Rep. Congo",10,"Missoula",10,33368
"1233",17784,"From: 01 Jan 2018","To: 31 Dec 2018","Montana",2018,114,"Dem. Rep. Congo",89,"Missoula",89,22874
"1234",32302,"From: 01 Jan 2019","To: 31 Dec 2019","Montana",2019,84,"Dem. Rep. Congo",71,"Missoula",71,27514
"1235",81600,"From: 01 Jan 2005","To: 31 Dec 2005","Montenegro",2005,2,"Georgia",1,"Lawrenceville",1,51897
"1236",45798,"From: 01 Jan 2008","To: 31 Dec 2008","Morocco",2008,3,"Texas",3,"Houston",3,64733
"1237",52005,"From: 01 Jan 2009","To: 31 Dec 2009","Morocco",2009,2,"California",1,"El Cajon",1,79942
"1238",9490,"From: 01 Jan 2012","To: 31 Dec 2012","Morocco",2012,2,"Connecticut",1,"Hartford",1,66292
"1239",15882,"From: 01 Jan 2016","To: 31 Dec 2016","Morocco",2016,2,"Tennessee",2,"Smyrna",2,96874
"1240",81602,"From: 01 Jan 2005","To: 31 Dec 2005","Namibia",2005,4,"Washington",4,"Seattle",4,51897
"1241",57584,"From: 01 Jan 2015","To: 31 Dec 2015","Namibia",2015,1,"Pennsylvania",1,"Pittsburgh",1,66517
"1242",2381,"Textbox94","Textbox95","nat_definition5",4,38,"Category4",NA,"Assur_DestinationCity3",NA,6
"1243",59968,"From: 01 Jan 2002","To: 31 Dec 2002","Nebraska",2002,223,"Afghanistan",13,"Lincoln",6,30289
"1244",108935,"From: 01 Jan 2003","To: 31 Dec 2003","Nebraska",2003,232,"Afghanistan",7,"Lincoln",5,32235
"1245",72243,"From: 01 Jan 2004","To: 31 Dec 2004","Nebraska",2004,483,"Afghanistan",8,"Lincoln",2,56342
"1246",78650,"From: 01 Jan 2005","To: 31 Dec 2005","Nebraska",2005,256,"Belarus",5,"Waverly",5,51897
"1247",89798,"From: 01 Jan 2006","To: 31 Dec 2006","Nebraska",2006,319,"Afghanistan",1,"Lincoln",1,39552
"1248",84466,"From: 01 Jan 2007","To: 31 Dec 2007","Nebraska",2007,438,"Burma",231,"Bennington",18,47753
"1249",42191,"From: 01 Jan 2008","To: 31 Dec 2008","Nebraska",2008,703,"Bhutan",4,"Omaha",4,64733
"1250",48225,"From: 01 Jan 2009","To: 31 Dec 2009","Nebraska",2009,900,"Bhutan",57,"Bellevue",5,79942
"1251",95372,"From: 01 Jan 2010","To: 31 Dec 2010","Nebraska",2010,780,"Bhutan",124,"Omaha",124,71361
"1252",100818,"From: 01 Jan 2011","To: 31 Dec 2011","Nebraska",2011,740,"Bhutan",211,"Lincoln",6,51458
"1253",6237,"From: 01 Jan 2012","To: 31 Dec 2012","Nebraska",2012,799,"Bhutan",259,"Omaha",259,66292
"1254",21678,"From: 01 Jan 2013","To: 31 Dec 2013","Nebraska",2013,1067,"Bhutan",258,"Omaha",258,66066
"1255",27350,"From: 01 Jan 2014","To: 31 Dec 2014","Nebraska",2014,1128,"Bhutan",219,"Omaha",219,72820
"1256",54229,"From: 01 Jan 2015","To: 31 Dec 2015","Nebraska",2015,1068,"Bhutan",156,"Omaha",151,66517
"1257",11906,"From: 01 Jan 2016","To: 31 Dec 2016","Nebraska",2016,1782,"Afghanistan",17,"Omaha",17,96874
"1258",1245,"From: 01 Jan 2017","To: 31 Dec 2017","Nebraska",2017,799,"Bhutan",139,"Omaha",139,33368
"1259",17786,"From: 01 Jan 2018","To: 31 Dec 2018","Nebraska",2018,262,"Afghanistan",10,"Omaha",10,22874
"1260",32305,"From: 01 Jan 2019","To: 31 Dec 2019","Nebraska",2019,467,"Afghanistan",3,"Omaha",3,27514
"1261",75634,"From: 01 Jan 2004","To: 31 Dec 2004","Nepal",2004,1,"Florida",1,"New Port Richey",1,56342
"1262",81603,"From: 01 Jan 2005","To: 31 Dec 2005","Nepal",2005,1,"New York",1,"Rochester",1,51897
"1263",87496,"From: 01 Jan 2007","To: 31 Dec 2007","Nepal",2007,5,"California",3,"San Jose",3,47753
"1264",45799,"From: 01 Jan 2008","To: 31 Dec 2008","Nepal",2008,2,"Maryland",1,"Baltimore",1,64733
"1265",52007,"From: 01 Jan 2009","To: 31 Dec 2009","Nepal",2009,7,"Maryland",5,"Baltimore",5,79942
"1266",103612,"From: 01 Jan 2011","To: 31 Dec 2011","Nepal",2011,14,"California",1,"Irvine",1,51458
"1267",9492,"From: 01 Jan 2012","To: 31 Dec 2012","Nepal",2012,47,"Arizona",6,"Phoenix",2,66292
"1268",25199,"From: 01 Jan 2013","To: 31 Dec 2013","Nepal",2013,47,"Arizona",3,"Phoenix",3,66066
"1269",30814,"From: 01 Jan 2014","To: 31 Dec 2014","Nepal",2014,32,"Georgia",2,"Clarkston",2,72820
"1270",57585,"From: 01 Jan 2015","To: 31 Dec 2015","Nepal",2015,37,"California",1,"Garden Grove",1,66517
"1271",15883,"From: 01 Jan 2016","To: 31 Dec 2016","Nepal",2016,33,"Florida",1,"Jacksonville",1,96874
"1272",3970,"From: 01 Jan 2017","To: 31 Dec 2017","Nepal",2017,31,"Georgia",2,"Clarkston",2,33368
"1273",19678,"From: 01 Jan 2018","To: 31 Dec 2018","Nepal",2018,7,"Georgia",1,"Clarkston",1,22874
"1274",34250,"From: 01 Jan 2019","To: 31 Dec 2019","Nepal",2019,14,"Georgia",1,"Clarkston",1,27514
"1275",103621,"From: 01 Jan 2011","To: 31 Dec 2011","Netherlands",2011,1,"Pennsylvania",1,"Allentown",1,51458
"1276",57608,"From: 01 Jan 2015","To: 31 Dec 2015","Netherlands",2015,1,"Texas",1,"Houston",1,66517
"1277",59994,"From: 01 Jan 2002","To: 31 Dec 2002","Nevada",2002,180,"Bosnia and Herzegovina",16,"Las Vegas",16,30289
"1278",108962,"From: 01 Jan 2003","To: 31 Dec 2003","Nevada",2003,202,"Afghanistan",12,"Las Vegas",12,32235
"1279",72265,"From: 01 Jan 2004","To: 31 Dec 2004","Nevada",2004,336,"Afghanistan",1,"Las Vegas",1,56342
"1280",78668,"From: 01 Jan 2005","To: 31 Dec 2005","Nevada",2005,385,"Colombia",1,"Henderson",1,51897
"1281",89821,"From: 01 Jan 2006","To: 31 Dec 2006","Nevada",2006,196,"Afghanistan",3,"Las Vegas",3,39552
"1282",84490,"From: 01 Jan 2007","To: 31 Dec 2007","Nevada",2007,322,"Afghanistan",3,"Las Vegas",3,47753
"1283",42214,"From: 01 Jan 2008","To: 31 Dec 2008","Nevada",2008,521,"Afghanistan",3,"Las Vegas",3,64733
