"","Agency responsible for death"
"1403","Lea County Sheriff's Office (NM)"
"1404","Waco Police Department (TX)"
"1405","Pittston Police Department (PA)"
"1406","Dorchester County Sheriff's Office (SC)"
"1407","Gaston County Police Department (NC)"
"1408","Mineral County Sheriff's Office (MT)"
"1409","Elsmere Police Department (KY)"
"1410","Maui Police Department (HI)"
"1411","Greenfield Police Department (WI)"
"1412","Champaign Police Department (IL)"
"1413","Orange County Sheriff's Office (CA)"
"1414","Powhatan County Sheriff's Office (VA)"
"1415","South Londonderry Police Department (PA)"
"1416","Muncie Police Department (IN)"
"1417","Nitro Police Department (WV)"
"1418","Dallas County Sheriff's Office (TX)"
"1419","Roswell Police Department (NM)"
"1420","Douglas County Sherrif's Department (NV)"
"1421","Worcester Police Department (MA)"
"1422","U.S. Marshals Service (LA)"
"1423","Dona Ana County Sheriff's Office (NM)"
"1424","Logan Police Department (UT)"
"1425","Manila Police Department (AR)"
"1426","Bradley County Sheriff's Department (TN)"
"1427","Lexington County Sheriff's Department (SC)"
"1428","Terrebonne Parish Sheriff's Office (LA)"
"1429","Seneca Police Department (SC)"
"1430","Decatur County Sheriff's Office (GA)"
"1431","Stokes County Sheriff's Department (NC)"
"1432","Montgomery County OH Sheriff's Office (OH)"
"1433","Plymouth Police Department (MN)"
"1434","Converse County Sheriff's Office (WY)"
"1435","Green County Sheriff's Department (WI)"
"1436","Texarkana Police Department (AR)"
"1437","Wayne County Sheriff's Office (GA)"
"1438","Bartow County Sheriff's Office (GA)"
"1439","University of Cincinnati Police Department (OH)"
"1440","Colby Police Department (KS)"
"1441","Farmersville Police Department (CA)"
"1442","Wauwatosa Police Department (WI)"
"1443","Cheyenne Police Department (WY)"
"1444","Opp Police Department (AL)"
"1445","Siskiyou County Sheriff's Office (CA)"
"1446","Waller County Sheriff's Office (TX)"
"1447","Henderson County Sheriff's Office (NC)"
"1448","Franklin County Sheriff's Office (OH)"
"1449","River Forest Police Department (IL)"
"1450","Plantation Police Department (FL)"
"1451","Parowan Police Department (UT)"
"1452","Stonewall Police Department (MS)"
"1453","Ashe County Sheriff's Office (NC)"
"1454","Hidalgo County Sheriff's Office (TX)"
"1455","Elizabethtown Police Depatment (KY)"
"1456","Atwater Police Department (CA)"
"1457","Haverhill Police Department (NH)"
"1458","Utah State Highway Patrol (UT)"
"1459","Pleasanton Police Department (CA)"
"1460","Lacey Township Police Department (NJ)"
"1461","Newport News Police Department (VA)"
"1462","Morristown Police Department (TN)"
"1463","Weston Police Department (WV)"
"1464","Yamhill County Sheriff's Office (OR)"
"1465","Franklin Police Department (NC)"
"1466","Saratoga County Sheriff's Office (NY)"
"1467","Tahlequah Police Department (OK)"
"1468","Federal law enforcement agents (NY)"
"1469","York-Poquoson Sheriff's Office (VA)"
"1470","Hutchinson Police Department (KS)"
"1471","Douglas County Sheriff's Office (NE)"
"1472","Wilkes County Sheriff's Office (NC)"
"1473","Azusa Police Department (CA)"
"1474","Owyhee County Sheriff's Office (ID)"
"1475","Alabama Law Enforcement Agency (AL)"
"1476","Spirit Lake Tribal Police Department (ND)"
"1477","Neptune Police Department (NJ)"
"1478","Indian River County Sheriff's Office (FL)"
"1479","South Lake Tahoe Police Department (CA)"
"1480","Clayton Police Department (OH)"
"1481","Kokomo Police Department (IN)"
"1482","Hackensack Police Department (NJ)"
"1483","Columbia Police Department (TN)"
"1484","Findlay Police Department (OH)"
"1485","Beech Grove Police Department (IN)"
"1486","Melbourne Police Department (FL)"
"1487","Woodland Police Department (WA)"
"1488","Watsonville Police Department (CA)"
"1489","Arapahoe County Sheriff's Office (CO)"
"1490","Monongalia County Sheriff's Department (WV)"
"1491","Ellis County Sheriff's Department (TX)"
"1492","Delano Police Department (CA)"
"1493","Byram Police Department (NJ)"
"1494","Valencia County Sheriff's Department (NM)"
"1495","Tarrant County Sheriff's Office (TX)"
"1496","Greece Police Department (NY)"
"1497","Palestine Police Department (TX)"
"1498","Lyndhurst Police Department (NJ)"
"1499","Louisa Police Department (KY)"
"1500","Northglenn Police Department (CO)"
"1501","Carrolton Police Department (GA)"
"1502","Lancaster County Sheriff's Department (SC)"
"1503","Trenton Police Department (MI)"
"1504","Putnam County Sheriff's Department (GA)"
"1505","Monmouth County Emergency Response Team (NJ)"
"1506","Edmond Police Department (OK)"
"1507","Pettis County Sheriff's Office (MO)"
"1508","South Carolina State Law Enforcement Division (SC)"
"1509","North Charleston Police Department (SC)"
"1510","Owensboro Police Department (KY)"
"1511","Campbell County Sheriff's Office (WY)"
"1512","Summit County Sheriff's Office (OH)"
"1513","Lonoke County Sheriff's Office (AR)"
"1514","Arlington (VA)"
"1515","Ruidoso Police Department (NM)"
"1516","Rockford Police Department (IL)"
"1517","U.S. Marshals Service (HI)"
"1518","Enfield Police Department (NC)"
"1519","Prince George's County Sheriff's Office (MD)"
"1520","Oswego County Sheriff's Department (NY)"
"1521","Lino Lakes Police Department (MN)"
"1522","Gwinnett County Sheriff's Department (GA)"
"1523","Beacon Police Department (NY)"
"1524","Pulaski Police Department (VA)"
"1525","Osage Nation Police Department (OK)"
"1526","Kennewick Police Department/Tri-City Swat Team (WA)"
"1527","Roosevelt Police Department (UT)"
"1528","Greenville Police Department (MS)"
"1529","Smyrna Police Department (DE)"
"1530","Greensville County Sheriff's Office (VA)"
"1531","California Department of Fish and Wildlife (CA)"
"1532","Grady County Sheriff's Department (OK)"
"1533","Marion Police Department (IL)"
"1534","Worth County Sheriff's Department (GA)"
"1535","U.S. Immigration and Customs Enforcement (MI)"
"1536","Kings County Sheriff's Office (CA)"
"1537","Fountain Valley Police Department (CA)"
"1538","Oklahoma Department of Wildlife Conservation (OK)"
"1539","Victoria Police Department (TX)"
"1540","Trinidad Police Department (CO)"
"1541","Choctaw County Sheriff's Office (OK)"
"1542","Knox County Sheriff's Office (OH)"
"1543","Bisbee Police Department (AZ)"
"1544","New York Department of Corrections and Community Supervision (NY)"
"1545","Sidney Police Department (NE)"
"1546","Wilmore Police Department (KY)"
"1547","Panama City Police Department (FL)"
"1548","Hagerstown Police Department (MD)"
"1549","Shafter Police Department (CA)"
"1550","Gibraltar Police Department (MI)"
"1551","Spartanburg Police Department (SC)"
"1552","Carson City Police Department (CO)"
"1553","Columbia Police Department (MO)"
"1554","Highland Police Department (CA)"
"1555","DeSoto Police Department (TX)"
"1556","Affton Police Department (MO)"
"1557","Sampson County Sheriff's Office (NC)"
"1558","Sand Springs Police Department (OK)"
"1559","Tehama County Sheriff's Department (CA)"
"1560","Spartanburg County Sheriff's Office (SC)"
"1561","Creek County Sheriff's Department (OK)"
"1562","Lowndes County Sheriff's Office (GA)"
"1563","Pottawatomie County Sheriff's Office (OK)"
"1564","Bonneville County (ID)"
"1565","U.S. Forest Service (WA)"
"1566","Tehachapi Police Department (CA)"
"1567","Zion Police Department (IL)"
"1568","Warner Police Department (OK)"
"1569","Frederick County Sheriff's Office (VA)"
"1570","Rock Island Police Department (IL)"
"1571","Rapides Parish Sheriff's Office (LA)"
"1572","Metropolis Police Department (IL)"
"1573","City of Albany Police Department (NY)"
"1574","Vineland Police Department (NJ)"
"1575","Baytown Police Department (TX)"
"1576","National Security Administration Police Department (MD)"
"1577","Boulder City Police Department (NV)"
"1578","Culpeper Police Department (VA)"
"1579","Lake County Sheriff's Department (IN)"
"1580","Elizabethtown Police Department (KY)"
"1581","Ceres Police Department (CA)"
"1582","Oxnard Police Department (CA)"
"1583","Saint Lucie County Sheriff's Office (FL)"
"1584","Encinitas Police Department (CA)"
"1585","Webster Police Department (MA)"
"1586","Gardner Police Department (KS)"
"1587","Johnsonville Police Department; Florence County Sheriff's Office Florence County SWAT (SC)"
"1588","Wisconsin State Police (WI)"
"1589","Clark County Sheriff's Office (WA)"
"1590","Cottonwood Police Department (AZ)"
"1591","Clay County Sheriff's Office (IN)"
"1592","Orleans County Sheriff's Office (NY)"
"1593","Jefferson Parish Police Department (LA)"
"1594","Navajo Nation Police Department (AZ)"
"1595","Linden Police Department (NY)"
"1596","Canyon County Police Department (ID)"
"1597","Lawrence County Sheriff's Office (AL)"
"1598","U.S. Border Patrol (WA)"
"1599","Bladen County Sheriff's Office (NC)"
"1600","Onalaska Police Department (TX)"
"1601","Floyd County Sheriff's Office (GA)"
"1602","Branford Police Department (CT)"
"1603","Kenosha Police Department (WI)"
"1604","Napa Police Department (CA)"
"1605","U.S. Marshals Service (MO)"
"1606","DC Metro Transit Police (DC)"
"1607","Baldwin County Sheriff's Office (AL)"
"1608","Hoover Police Department (AL)"
"1609","Cecil County Sheriff's Office (MD)"
"1610","Port Wentworth Police Department (GA)"
"1611","Moffat County Sheriff's Office (CO)"
"1612","North Carolina Alcohol Law Enforcement (NC)"
"1613","Bergen County Prosecutor's Office Detective (NJ)"
"1614","Delaware State Police Department (DE)"
"1615","Sulphur Springs Police Department (TX)"
"1616","Metro Fugitive Task Force (NE)"
"1617","Joliet Police Department (IL)"
"1618","Harris County Attorney's Office (TX)"
"1619","Charles County Sheriff's Office (MD)"
"1620","Hawaii Police Department (HI)"
"1621","Riverside Sheriff's Office (AZ)"
"1622","Boone County Sheriff's Office (MO)"
"1623","Tarboro Police Department (NC)"
"1624","Wellston Police Department (MO)"
"1625","Worth County Sheriff's Office (GA)"
"1626","Hillbrook Police Department (AL)"
"1627","Habersham County Sheriff's Office (GA)"
"1628","Catasauqua Police Department (PA)"
"1629","Denham Springs Police Department (LA)"
"1630","Cobb County Sheriff's Office (GA)"
"1631","Palm Bay Police Department (FL)"
"1632","Coconut Creek Police Department (FL)"
"1633","Homewood Police Department (AL)"
"1634","Osage County Sheriff's Office (OK)"
"1635","Yuba County Sheriff's Office (CA)"
"1636","Gastonia Police Department (NC)"
"1637","Eaton County Sheriff's Office (MI)"
"1638","Tewksbury Police Department (MA)"
"1639","Del Rio Police Department (TX)"
"1640","Marana Police Department (AZ)"
"1641","Boise Police Department (ID)"
"1642","Provo Police Department (UT)"
"1643","Iuka Police department (MS)"
"1644","Carroll County Sheriff's Office (TN)"
"1645","Tallapoosa County Sheriff's Office (AL)"
"1646","Port St. Joe Police Department (FL)"
"1647","Garfield County Sheriff's Office (CO)"
"1648","Nocona Police Department (TX)"
"1649","Clarkstown Police Department (NY)"
"1650","Fairfax County Sheriff's Office (VA)"
"1651","U.S. Marshals Service (TN)"
"1652","U.S. Marshals Task Force (AZ)"
"1653","Corona Police Department (CA)"
"1654","Emeryville Police Department (CA)"
"1655","Contra Costa Sheriff's Office (CA)"
"1656","Douglas Police Department (GA)"
"1657","Wichita County Sheriff's Office (TX)"
"1658","Victor Valley Sheriff's Office (CA)"
"1659","Bay City Police Department (MI)"
"1660","Hummelstown Police Department (PA)"
"1661","Yellowstone County sheriff's Office (MT)"
"1662","Wyoming Police Department (MI)"
"1663","Stillwater Police Department (OK)"
"1664","Rosenberg Police Department (TX)"
"1665","Alaska Department of Corrections (AK)"
"1666","Greenlee County Sheriff's Office (AZ)"
"1667","New Hope Police Department (MN)"
"1668","San Francisco Sheriff's Department (CA)"
"1669","Lynn County Sheriff's Office (TX)"
"1670","South Jersey Police Department (NJ)"
"1671","Rexburg Police Department (ID)"
"1672","Lauderhill Police Department (FL)"
"1673","Derry Police Department (NH)"
"1674","Mississippi Gaming Commission (MS)"
"1675","Weymouth Police Department (MA)"
"1676","Maricopa Police Department (AZ)"
"1677","Muskogee Police Department (OK)"
"1678","Department of Veterans Affairs (OK)"
"1679","New Jersey State Corrections Department (NJ)"
"1680","Chesapeake Police Department (VA)"
"1681","Bloomington Police Department (MN)"
"1682","Stanford Police Department (KY)"
"1683","West Valley City Police Department (UT)"
"1684","Lake Jackson Police Department (TX)"
"1685","Old Bridge Police Department (NJ)"
"1686","Louis County Police Department (MO)"
"1687","Jourdanton Police Department (TX)"
"1688","Arcola Police Department (IL)"
"1689","England Police Department (AR)"
"1690","Syracuse Police Department (UT)"
"1691","Union County Sheriff's Office (AR)"
"1692","Norfolk NE Police Department (NE)"
"1693","Rosemont Police Department (IL)"
"1694","Saline County Sheriff's Department (KS)"
"1695","Burlington Police Department (IA)"
"1696","U.S. Marshals Service (PA)"
"1697","Chandler Police Department (AZ)"
"1698","Allegheny County Bureau of Corrections (PA)"
"1699","Evans Police Department (CO)"
"1700","Chatham County Sheriff's Office (GA)"
"1701","Monroe County Sheriff's Office (FL)"
"1702","Chatham Police Department (MA)"
"1703","Mankato Police Department (MN)"
"1704","Queen Anne's County Sheriff's Office (MD)"
"1705","Spring Hill Police Department (TN)"
"1706","Brazoria County Sheriff's Department (TX)"
"1707","North Riverside Police Department (IL)"
"1708","Oglala Sioux Tribal Police (SD)"
"1709","Nevada County Sheriff's Office (CA)"
"1710","Independence County Sheriff's Office (AR)"
"1711","Clay County Sheriff's Office (FL)"
"1712","Gadsden Police Department (AL)"
"1713","San Joaquin County Sheriff's Office (CA)"
"1714","Ponca City Police Department (OK)"
"1715","Washington County Sheriff's Office (AR)"
"1716","Elk City Police Department (OK)"
"1717","Saraland Police Department (AL)"
"1718","Knox City Police Department (IN)"
"1719","Pharr Police Department (TX)"
"1720","Brawley Police Department (CA)"
"1721","Shelby County Sheriff's Office (TN)"
"1722","Dallas OR Police Department (OR)"
"1723","Badin Police Department (NC)"
"1724","Coppin State Police Department (MD)"
"1725","Byron Police Department (GA)"
"1726","Medicine Lodge Police Department (KS)"
"1727","York Police Department (NE)"
"1728","Bullhead City Police Department (AZ)"
"1729","White Hall Police Department (WV)"
"1730","Sumter Police Department (SC)"
"1731","Greenwood Police Department (IN)"
"1732","Leland Police Department (NC)"
"1733","Forks Township Police Department (PA)"
"1734","Monroe County Sheriff's Office (TN)"
"1735","Allen Police Department (TX)"
"1736","Orange City Police Department (FL)"
"1737","American Fork Police Department (UT)"
"1738","Hudson Police Department (OH)"
"1739","Tuscumbia Police Department (AL)"
"1740","Shelby County Sheriff's Office (KY)"
"1741","Pope County Sheriff's Office (AR)"
"1742","Elk Grove Police Department (CA)"
"1743","Northeastern Regional Police Department (PA)"
"1744","Hendricks County Sheriff's Office (IN)"
"1745","Friendswood Police Department (TX)"
"1746","Ohio State University Police Department (OH)"
"1747","Washington Park Police Department (IL)"
"1748","East Baton Rouge Parish Sheriff's Office (LA)"
"1749","Hattiesburg Police Department (MS)"
"1750","Ottawa County Sheriff's Office (MI)"
"1751","Jefferson County Sheriff's Office (TX)"
"1752","Lompoc Police Department (CA)"
"1753","Hoquiam Police Department (WA)"
"1754","Gladstone Police Department (MO)"
"1755","Chickasha Police Department (OK)"
"1756","U.S. Marshals Service (GA)"
"1757","Casa Grande Police Department (AZ)"
"1758","Port St. Lucie Police Department (FL)"
"1759","Pauls Valley Police Department (OK)"
"1760","Whittier Police Department (CA)"
"1761","Buchanan County Sheriff's Office (MO)"
"1762","Webster Police Department (TX)"
"1763","Lawrence Police Department (IN)"
"1764","Scott Township Police Department (PA)"
"1765","Sahuarita Police Department (AZ)"
"1766","Montrose County Sheriff's Office (CO)"
"1767","Granville County Sheriff's Office (NC)"
"1768","Ellis County Sheriff's Office (KS)"
"1769","Ashtabula Police Department (OH)"
"1770","Columbus Police Department (AL)"
"1771","Butler County Sheriff's Office (KY)"
"1772","Forks Police Department (WA)"
"1773","Gladewater Police Department (TX)"
"1774","Palm Springs Police Department (CA)"
"1775","Walton County Sheriff's Office (GA)"
"1776","Salisbury Police Department (NC)"
"1777","Chambersburg Police Department (PA)"
"1778","Enid Police Department (OK)"
"1779","Brookville Police Department (OH)"
"1780","Culberson County Sheriff's Office (TX)"
"1781","North Royalton Police Department (OH)"
"1782","Stevens County Sheriff's Office (MN)"
"1783","North Carolina Department of Public Safety (NC)"
"1784","Carrollton Police Department (TX)"
"1785","Bartlesville Police Department (OK)"
"1786","Lincoln CA Police Department (CA)"
"1787","Rochester (MN)"
"1788","Shelby County Sheriff's Office (AL)"
"1789","Wetumpka Police Department (AL)"
"1790","Murrieta Police Department (CA)"
"1791","Kings County Sheriff's Office (WA)"
"1792","Willoughby Police Department (OH)"
"1793","Benton Harbor Department of Public Safety (MI)"
"1794","Paris Police Department (KY)"
"1795","Santa Cruz Police Department (CA)"
"1796","Grants Pass Department of Public Safety (OR)"
"1797","Westlake Police Department (OH)"
"1798","Syracuse Police Department (NY)"
"1799","Wetumka Police Department (OK)"
"1800","Bibb County Sheriff's Office (GA)"
"1801","U.S. Marshals (AL)"
"1802","University of Colorado Boulder Police Department (CO)"
"1803","Mackinac County Sheriff's Office (MI)"
"1804","Springdale Police Department (AR)"
"1805","Burbank Police Department (CA)"
"1806","Ventnor Police Department (NJ)"
"1807","Markham Police Department (IL)"
"1808","Clay County Sheriff's Office (AR)"
"1809","Putnam County Sheriff's Department (WV)"
"1810","Pasadena Police Department (CA)"
"1811","Trinity County Sheriff's Office (TX)"
"1812","Kingman Police Department (AZ)"
"1813","Valdosta Police Department (GA)"
"1814","El Cajon Police Department (CA)"
"1815","Garden City Police Department (ID)"
"1816","Burnsville Police Department (MN)"
"1817","Pulaski County Sheriff's Office (AR)"
"1818","Unknown (NH)"
"1819","Sacramento County Sheriff's Department (CA)"
"1820","Cass County Sheriff's Office (NE)"
"1821","Decatur County Sheriff's Office (TN)"
"1822","St. Lucie County Sheriff's Office (FL)"
"1823","Westminster Police Department (CO)"
"1824","Mashantucket Pequot Tribal Police Department (CT)"
"1825","Harris County Precinct 4 Constable's Office (TX)"
"1826","Wood County Sheriff's Office (TX)"
"1827","Cache County Sheriff's Office (UT)"
"1828","Avon Police Department (MN)"
"1829","Beaumont Police Department (CA)"
"1830","Rutherfordton Police Department (NC)"
"1831","Franklin County Sheriff's Department (VT)"
"1832","Shelby County Sheriff's Office (AR)"
"1833","Aurora WA Police Department (WA)"
"1834","Albany Police Department (GA)"
"1835","Wyoming Department of Public Safety (MI)"
"1836","Ellis Police Department (TX)"
"1837","Temple Police Department (TX)"
"1838","Illinois State Police (IL)"
"1839","East Wenatchee Police Department (WA)"
"1840","Alamogordo Police Department (NM)"
"1841","Round Lake Police Department (IL)"
"1842","Douglas County Sheriff's Office (CO)"
"1843","Huntington Park Police Department (CA)"
"1844","Sedgwick County Sheriff's Office (KS)"
"1845","Sylvania Township Police Department (OH)"
"1846","Aurora MO Police Department (MO)"
"1847","Bell County Sheriff's Department (TX)"
"1848","Eagan Police Department (MN)"
"1849","Fort Collins Police Services (CO)"
"1850","Redmond Police Department (OR)"
"1851","Federal Bureau of Investigation (CA)"
"1852","Shelbyville Police Department (TN)"
"1853","Montague County Sheriff's Office (TX)"
"1854","Dinwiddie County Sheriff's Office (VA)"
"1855","East Ridge Police Department (TN)"
"1856","New London Police Department (WI)"
"1857","Humboldt County Sheriff's Office (CA)"
"1858","San Diego County Sheriff's Office (CA)"
"1859","Marin County Sheriff's Office (CA)"
"1860","Hays Police Department (KS)"
"1861","Lenoir Police Department (NC)"
"1862","Ashtabula County Sheriff's Office (OH)"
"1863","Pima County Sheriff's Office (AZ)"
"1864","Hampshire County Sheriff's Office (WV)"
"1865","Monticello Police Department (AR)"
"1866","New Jersey Department of Corrections (NJ)"
"1867","Pickaway County Sheriff's Office (OH)"
"1868","Punta Gorda Police Department (FL)"
"1869","Dodge County Sheriff's Office (WI)"
"1870","Clearfield Police Department (UT)"
"1871","West Bloomfield Police Department (MI)"
"1872","Hawkins County Sheriff's Office (VA)"
"1873","Elmore County Sheriff's Office (ID)"
"1874","Lake City Police Department (SC)"
"1875","Stafford County Sheriff's Office (VA)"
"1876","Manchester Township Division of Police (NJ)"
"1877","Jupiter Police Department (FL)"
"1878","Wapato Police Department (WA)"
"1879","Northampton County Sheriff's Office (NC)"
"1880","Phillips County Sheriff's Office (MT)"
"1881","Franklin County Sheriff's Office (TN)"
"1882","Artesia Police Department (NM)"
"1883","Lincoln County Sheriff's Office (WI)"
"1884","Pittsburg Police Department (CA)"
"1885","Winnebago County Sheriff's Office (IL)"
"1886","Central Oregon Community College Campus Public Safety Office (OR)"
"1887","Blount County Sheriff's Office (TN)"
"1888","Gallup Police Department (NM)"
"1889","Chino Police Department (CA)"
"1890","Upshur County Sheriff's Office (WV)"
"1891","Waterbury Police Department (CT)"
"1892","Sheboygan Police Department (WI)"
"1893","Ocean County Sheriff's Office (NJ)"
"1894","Marion Police Department (IN)"
"1895","Flagstaff Police Department (AZ)"
"1896","Vermilion Parish Sheriff's Office (LA)"
"1897","Romulus Police Department (MI)"
"1898","Berrien County Sheriff's Office (MI)"
"1899","Broken Bow Police Department (OK)"
"1900","Bell Police Department (CA)"
"1901","Clovis Police Department (CA)"
"1902","St. Anthony Police Department (MN)"
"1903","U.S. Marshals Service (MS)"
"1904","Rush Springs Police Department (OK)"
"1905","Polk County Sheriff's Office (OR)"
"1906","Temecula Police Department (CA)"
"1907","Metro Transit Police (DC)"
"1908","Bristol Police Department (TN)"
"1909","Village of Jackson Police Department (WI)"
"1910","Cartersville Police Department (GA)"
"1911","Park County Sheriff's Office (CO)"
"1912","U.S. Marshals Service (WY)"
"1913","Ouachita Parish Sheriff's Office (LA)"
"1914","Bleckley County Sheriff's Office (GA)"
"1915","Boone Police Department (IA)"
"1916","Dolton Police Department (IL)"
"1917","Thomaston Police Department (CT)"
"1918","Columbia Township Police Department (MI)"
"1919","Pinellas Park Police Department (FL)"
"1920","Fulshear Police Department (TX)"
"1921","Belleville Police Department (IL)"
"1922","Flint Police Department (MI)"
"1923","DeSoto County Sheriff's Office (MS)"
"1924","Austin County Sheriff's Office (TX)"
"1925","Mills Police Department (WY)"
"1926","Greenfield Police Department (NH)"
"1927","Jasper County Sheriff's Office (SC)"
"1928","Lake Havasu City Police Department (AZ)"
"1929","Fort Walton Beach Police Department (FL)"
"1930","Tupelo Police Department (MS)"
"1931","Williams County Sheriff's office (OH)"
"1932","Butte Police Department (MT)"
"1933","Lafayette County Sheriff's Office (MO)"
"1934","US Homeland Security (CA)"
"1935","Tiverton Police Department (RI)"
"1936","Barren County Sheriff's Office (KY)"
"1937","Iredell County Sheriff's Office (NC)"
"1938","US Customs and Border Protection (AZ)"
"1939","Marquette County Sheriff's Office (MI)"
"1940","York County Sheriff's Office (PA)"
"1941","Irondale Police Department (AL)"
"1942","U.S. Drug Enforcement Administration (MO)"
"1943","Culpeper County Sheriff's Office (VA)"
"1944","Wagoner Police Department (OK)"
"1945","Calhoun County Sheriff's Office (MI)"
"1946","Eufaula Police Department (AL)"
"1947","Colorado River Indian Tribes Police Department (AZ)"
"1948","Pine Ridge Tribal Police Department (SD)"
"1949","Coweta County Sheriff's Office (GA)"
"1950","Madison County Sheriff's Office (KY)"
"1951","Tualatin Police Department (OR)"
"1952","Clinton Police Department (NC)"
"1953","Rockingham County Sheriff's Department (NC)"
"1954","Lincoln AL Police Department (AL)"
"1955","Sneads Police Department (FL)"
"1956","Lansing Police Department (IL)"
"1957","U.S. Marshals Service (IL)"
"1958","Gresham Police Department (OR)"
"1959","Cass County Sheriff's Office (MO)"
"1960","Auburn Police Department (MA)"
"1961","Florence County Sheriff's Office (SC)"
"1962","Statesville Police Department (NC)"
"1963","Oregon City Police Department (OR)"
"1964","Fall River Police Department (MA)"
"1965","FBI (IL)"
"1966","Pontotoc County Sheriff's Office (OK)"
"1967","Plymouth County Sheriff's Department (MA)"
"1968","Marion County Sheriff's Office (FL)"
"1969","Jackson County Sheriff's Office (MS)"
"1970","Presque Isle Police Department (ME)"
"1971","Weirton Police Department (WV)"
"1972","Gretna Police Department (LA)"
"1973","Ocean City Police Department (MD)"
"1974","Crockett County Sheriff's Office (TN)"
"1975","Wausau Police Department (WI)"
"1976","Multnomah County Sheriff's Office (OR)"
"1977","Ada County Sheriff's Office (ID)"
"1978","Harris County Constable Precinct 5 (TX)"
"1979","Bernalillo County Sheriff's Department (NM)"
"1980","Seguin Police Department (TX)"
"1981","Hawai'i Police Department (HI)"
"1982","U.S. Marshals Service (KS)"
"1983","Antigo Police Department (WI)"
"1984","Fayetteville Police Department (AR)"
"1985","Everett Police Department (MA)"
"1986","Silver City Police Department (NM)"
"1987","Johnson County Sheriff's Office (AR)"
"1988","Greenbelt Police Department (MD)"
"1989","Lake County Sheriff's Office (IL)"
"1990","Comanche County Sheriff's Office (OK)"
"1991","McPherson County Sheriff's Department (KS)"
"1992","White County Sheriff's Office (TN)"
"1993","Franklin County Sheriff's Department (IL)"
"1994","Holmes County Sheriff's Office (FL)"
"1995","Rotterdam Police Department (NY)"
"1996","Franklin Township Police Department (NJ)"
"1997","Lake Hallie Police Department (WI)"
"1998","Caddo County Sheriff's Department (OK)"
"1999","Arkansas Department of Corrections (AR)"
"2000","Gallatin Police Department (officer did the shooting) Sumner County Sheriff's Department (attacked with ax) (TN)"
"2001","Jackson County Sheriff's Office (OH)"
"2002","West Springfield Police Department (MA)"
"2003","Eau Claire County Sheriff's Office (WI)"
"2004","Auburn Police Department (AL)"
"2005","Fairfax County Sheriff's Department (VA)"
"2006","Odessa Police Department (TX)"
"2007","Caldwell County Sheriff's Office (TX)"
"2008","Jackson Police Department (GA)"
"2009","Clearlake Police Department (CA)"
"2010","Lee's Summit Police Department (MO)"
"2011","Winslow Police Department (AZ)"
"2012","Myrtle Beach Police Department (SC)"
"2013","Grundy Police Department (VA)"
"2014","Pueblo of Laguna Police Department (NM)"
"2015","Redlands Police Department (CA)"
"2016","Braintree Police Department (MA)"
"2017","Fredericksburg Police Department (VA)"
"2018","Stamford Police Department (CT)"
"2019","Contra Costa County Sheriff's Office (CA)"
"2020","Jefferson County Sheriff's Office (ID)"
"2021","Midland Police Department (PA)"
"2022","Evansville Police Department (IN)"
"2023","Russellville Police Department (KY)"
"2024","Piedmont Police Department (AL)"
"2025","Farmers Branch Police Department (TX)"
"2026","Lenoir City Police Department (TN)"
"2027","Newark (CA)"
"2028","Clinton Police Department (IL)"
"2029","Butler County Sheriff's Office (KS)"
"2030","Biloxi Police Department (MS)"
"2031","Colorado State Trooper (CO)"
"2032","Carbon County Sheriff's Office (MT)"
"2033","Azle Police Department (TX)"
"2034","Bismarck Police Department (ND)"
"2035","Cheektowaga Police Department (NY)"
"2036","Laurel County Sheriff's Office (KY)"
"2037","Montgomery County Sheriff's Office (AR)"
"2038","Kenly Police Department (NC)"
"2039","Johnstown Police Department (PA)"
"2040","Euliss Police Department (TX)"
"2041","Gautier Police Department (MS)"
"2042","Ashville Police Department (AL)"
"2043","Wilson County Sheriff's Department (TX)"
"2044","Roanoke County Police Department (VA)"
"2045","Harvey County Sheriff's Office (KS)"
"2046","Lyon County Sheriff's Office (NV)"
"2047","Montgomery Police Department (AL)"
"2048","Blue Springs Police Department (MO)"
"2049","Manteca Police Department (CA)"
"2050","Fairborn Police Department (OH)"
"2051","Mission Police Department (TX)"
"2052","Pierce County Sheriff's Office (WA)"
"2053","Tishomingo County Sheriff's Office (MS)"
"2054","Fairfield County Sheriff's Office (OH)"
"2055","Elizabethton Police Department (TN)"
"2056","Reno (TX)"
"2057","Commerce Police Department (GA)"
"2058","Fairfield Police Department (CT)"
"2059","Mena Police Department (AR)"
"2060","Republic Police Department (MO)"
"2061","Donna Police Department (TX)"
"2062","Van Zandt County Sheriff's Office (TX)"
"2063","Urbandale Police Department (IA)"
"2064","Buckingham County Sheriff's Department (VA)"
"2065","Riverdale Police Department (GA)"
"2066","Maiden Police Department (NC)"
"2067","North Slope Borough Police Department (AK)"
"2068","Roseville Police Department (MN)"
"2069","U.S. Marshals Service (KY)"
"2070","Colonie Police Department (NY)"
"2071","Kenton Police Department (OH)"
"2072","Seaside Police Department (OR)"
"2073","Addis Police Department (LA)"
"2074","Lake County Sheriff's Office (OH)"
"2075","Okmulgee County Sheriff's Office (OK)"
"2076","Rosebud Sioux Tribe Law Enforcement Services (SD)"
"2077","Carbondale Police Department (PA)"
"2078","Port Authority Police (PA)"
"2079","Saginaw Police Department (TX)"
