"","album_release_year","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","explicit","track_name","external_urls.spotify","album_name","key_name","mode_name","key_mode"
"114",2008,0.677,0.435,7,-11.024,0,0.033,0.0985,0.721,0.111,0.0729,95.991,262933,FALSE,"Welcome To Heartbreak","https://open.spotify.com/track/5Qhq7GH9AOvpP6h7QkRWTl","808s & Heartbreak","G","minor","G minor"
"115",2008,0.79,0.647,10,-5.983,0,0.136,0.0515,0,0.248,0.654,87.999,211000,FALSE,"Heartless","https://open.spotify.com/track/4ZMJshw6UOvaTWWThYtEoW","808s & Heartbreak","A#","minor","A# minor"
"116",2008,0.588,0.554,8,-8.406,1,0.0545,0.216,0.118,0.0619,0.496,146.133,238333,FALSE,"Amazing","https://open.spotify.com/track/01UniWABhnIka7GgvzOC02","808s & Heartbreak","G#","major","G# major"
"117",2008,0.76,0.524,1,-7.67,0,0.0323,0.0542,0.5,0.112,0.112,119.603,270306,FALSE,"Love Lockdown","https://open.spotify.com/track/05bIHrj5BTUoQxXZS6IH3M","808s & Heartbreak","C#","minor","C# minor"
"118",2008,0.587,0.611,6,-7.408,1,0.106,0.114,9.83e-05,0.0765,0.464,114.991,277906,FALSE,"Paranoid","https://open.spotify.com/track/6S4ifbZ4Q2DhhD0ysxftK3","808s & Heartbreak","F#","major","F# major"
"119",2008,0.698,0.447,5,-8.04,0,0.102,0.157,0.00564,0.405,0.407,133.776,274360,FALSE,"RoboCop","https://open.spotify.com/track/02IlA1DlVZa5chlik45jv5","808s & Heartbreak","F","minor","F minor"
"120",2008,0.644,0.487,6,-9.654,1,0.034,0.0287,0.0166,0.206,0.467,125.528,189906,FALSE,"Street Lights","https://open.spotify.com/track/5ByRHOS9edOQr436aB8NdN","808s & Heartbreak","F#","major","F# major"
"121",2008,0.749,0.436,9,-11.99,1,0.0393,0.0288,0.201,0.114,0.167,106.171,238773,FALSE,"Bad News","https://open.spotify.com/track/3I9MY53joyhqFNKjqGHJKy","808s & Heartbreak","A","major","A major"
"122",2008,0.676,0.432,7,-8.035,0,0.0339,0.0626,0,0.103,0.156,124.597,258120,FALSE,"See You In My Nightmares","https://open.spotify.com/track/60903t5ee2xtH5dHJ0AnPQ","808s & Heartbreak","G","minor","G minor"
"123",2008,0.761,0.516,0,-10.229,1,0.044,0.171,3.21e-06,0.265,0.562,133.999,164333,FALSE,"Coldest Winter","https://open.spotify.com/track/3Oa5mzKpQM8MrpcylcnnNJ","808s & Heartbreak","C","major","C major"
"124",2008,0.341,0.281,10,-13.204,0,0.0501,0.95,0,0.948,0.306,74.997,361600,FALSE,"Pinocchio Story - Freestyle / Live From Singapore","https://open.spotify.com/track/2H4MsAq1bT8Wr78Sc8WFJg","808s & Heartbreak","A#","minor","A# minor"
"125",2008,0.611,0.4,0,-10.197,0,0.0304,0.59,0.174,0.109,0.313,172.662,377600,FALSE,"Say You Will","https://open.spotify.com/track/5e5MKPtJuFb8NaeSEyV5gD","808s & Heartbreak","C","minor","C minor"
"126",2008,0.667,0.452,7,-10.99,1,0.0341,0.0969,0.579,0.111,0.0734,95.982,262933,FALSE,"Welcome To Heartbreak","https://open.spotify.com/track/3F18I7LhWKxlf1PytSoTBH","808s & Heartbreak","G","major","G major"
"127",2008,0.789,0.65,10,-6.16,0,0.121,0.0401,0,0.249,0.617,87.983,211000,FALSE,"Heartless","https://open.spotify.com/track/4EWCNWgDS8707fNSZ1oaA5","808s & Heartbreak","A#","minor","A# minor"
"128",2008,0.579,0.545,8,-8.354,1,0.0418,0.218,0.0913,0.0642,0.483,73.034,238333,FALSE,"Amazing","https://open.spotify.com/track/0m3Ze0cy8qBHSsV2exAfCw","808s & Heartbreak","G#","major","G# major"
"129",2008,0.756,0.529,1,-7.659,0,0.0329,0.0539,0.392,0.112,0.123,119.573,270306,FALSE,"Love Lockdown","https://open.spotify.com/track/1kxeWHF9PrCVZHvVskv8lg","808s & Heartbreak","C#","minor","C# minor"
"130",2008,0.812,0.625,6,-7.392,1,0.117,0.106,8.03e-05,0.0765,0.545,115.017,277906,FALSE,"Paranoid","https://open.spotify.com/track/0w2piYWj1F2bzUftzGJgK9","808s & Heartbreak","F#","major","F# major"
"131",2008,0.7,0.435,8,-8.039,1,0.104,0.141,0.00468,0.339,0.376,133.762,274360,FALSE,"RoboCop","https://open.spotify.com/track/02LAK7qT1wya0klSeNO96f","808s & Heartbreak","G#","major","G# major"
"132",2008,0.641,0.488,1,-9.604,1,0.0349,0.0321,0.0293,0.233,0.441,125.497,189906,FALSE,"Street Lights","https://open.spotify.com/track/6j8gTlbhj9KJSeypNcNAS9","808s & Heartbreak","C#","major","C# major"
"133",2008,0.753,0.454,9,-11.955,1,0.047,0.0267,0.283,0.116,0.173,106.177,238773,FALSE,"Bad News","https://open.spotify.com/track/1nNPoG2hygEvrFGlHdhvJ9","808s & Heartbreak","A","major","A major"
"134",2008,0.668,0.441,7,-7.949,0,0.0338,0.0735,0,0.103,0.158,124.598,258120,FALSE,"See You In My Nightmares","https://open.spotify.com/track/5zuoz1NBnpoHK6g5sbEH8F","808s & Heartbreak","G","minor","G minor"
"135",2008,0.54,0.507,0,-10.315,1,0.0601,0.174,7.39e-06,0.255,0.473,133.953,164333,FALSE,"Coldest Winter","https://open.spotify.com/track/2RRFTLIglxHgAYQzsSLI4Y","808s & Heartbreak","C","major","C major"
"136",2008,0.289,0.283,10,-13.21,0,0.0483,0.949,0,0.948,0.31,81.733,361600,FALSE,"Pinocchio Story","https://open.spotify.com/track/6giHsGo1eSYZSXKdNwTC62","808s & Heartbreak","A#","minor","A# minor"
"137",2007,0.48,0.631,7,-5.488,1,0.116,0.0791,0.000105,0.149,0.515,84.164,195093,TRUE,"Good Morning","https://open.spotify.com/track/6MXXY2eiWkpDCezVCc0cMH","Graduation","G","major","G major"
"138",2007,0.693,0.504,6,-8.306,1,0.238,0.00299,0,0.695,0.723,102.139,167600,TRUE,"Champion","https://open.spotify.com/track/4UQMOPSUVJVicIQzjAcRRZ","Graduation","F#","major","F# major"
"139",2007,0.617,0.717,10,-7.858,0,0.153,0.00564,0,0.408,0.49,103.992,311866,TRUE,"Stronger","https://open.spotify.com/track/0j2T0R9dR9qdJYsB7ciXhf","Graduation","A#","minor","A# minor"
"140",2007,0.542,0.466,0,-8.665,1,0.0831,0.141,0.000445,0.125,0.124,191.385,243440,TRUE,"I Wonder","https://open.spotify.com/track/7rbECVPkY5UODxoOUVKZnA","Graduation","C","major","C major"
"141",2007,0.439,0.808,1,-6.881,1,0.346,0.00305,0,0.439,0.487,82.962,207000,TRUE,"Good Life","https://open.spotify.com/track/4ZPdLEztrlZqbJkgHNw54L","Graduation","C#","major","C# major"
"142",2007,0.596,0.62,5,-6.133,0,0.039,0.0122,0,0.82,0.102,80.029,271600,TRUE,"Can't Tell Me Nothing","https://open.spotify.com/track/0mEdbdeRFQwBhN4xfyIeUM","Graduation","F","minor","F minor"
"143",2007,0.48,0.624,1,-6.131,1,0.382,0.0451,0,0.337,0.704,165.057,204306,TRUE,"Barry Bonds","https://open.spotify.com/track/7387VaiHpOsSIZ5nmjseya","Graduation","C#","major","C# major"
"144",2007,0.661,0.442,10,-7.297,0,0.0285,0.0697,1.15e-05,0.136,0.299,82.758,313226,TRUE,"Drunk and Hot Girls","https://open.spotify.com/track/7DRuzSlhjKadgdsQRYZ0tr","Graduation","A#","minor","A# minor"
"145",2007,0.639,0.628,6,-7.578,0,0.0399,0.0381,0,0.386,0.43,90.482,237506,TRUE,"Flashing Lights","https://open.spotify.com/track/5TRPicyLGbAF2LGBFbHGvO","Graduation","F#","minor","F# minor"
"146",2007,0.631,0.623,8,-6.969,1,0.265,0.463,1.7e-06,0.151,0.765,80.23,227893,TRUE,"Everything I Am","https://open.spotify.com/track/0NrtwAmRAdLxua31SzHvXr","Graduation","G#","major","G# major"
"147",2007,0.423,0.643,6,-7.261,1,0.287,0.0455,0,0.172,0.708,84.336,212706,TRUE,"The Glory","https://open.spotify.com/track/0lWjRSzq5chA9fps3pM8Zr","Graduation","F#","major","F# major"
"148",2007,0.667,0.747,1,-7.059,1,0.189,0.337,0,0.115,0.918,86.917,203493,TRUE,"Homecoming","https://open.spotify.com/track/4iz9lGMjU1lXS51oPmUmTe","Graduation","C#","major","C# major"
"149",2007,0.498,0.742,11,-6.248,0,0.259,0.214,0,0.0642,0.302,78.428,287560,TRUE,"Big Brother","https://open.spotify.com/track/2L47m9erkB5KBZcaqWtYen","Graduation","B","minor","B minor"
"150",2007,0.696,0.526,11,-10.504,0,0.171,0.177,0,0.192,0.703,88.931,185973,TRUE,"Good Night","https://open.spotify.com/track/3bhyo2ED5Yd4RLydQBDtD6","Graduation","B","minor","B minor"
"151",2007,0.48,0.631,7,-5.488,1,0.116,0.0791,0.000105,0.149,0.515,84.164,195093,TRUE,"Good Morning","https://open.spotify.com/track/5CaXxLM568tBh1PwhXdciZ","Graduation","G","major","G major"
"152",2007,0.693,0.504,6,-8.306,1,0.238,0.00299,0,0.695,0.723,102.139,167600,TRUE,"Champion","https://open.spotify.com/track/2aHlRZIGUFThu3eQePm6yI","Graduation","F#","major","F# major"
"153",2007,0.617,0.717,10,-7.858,0,0.153,0.00564,0,0.408,0.49,103.992,311866,TRUE,"Stronger","https://open.spotify.com/track/4fzsfWzRhPawzqhX8Qt9F3","Graduation","A#","minor","A# minor"
"154",2007,0.542,0.466,0,-8.665,1,0.0831,0.141,0.000445,0.125,0.124,191.385,243440,TRUE,"I Wonder","https://open.spotify.com/track/4jQqM4NI79HEcWHUJb8Hvf","Graduation","C","major","C major"
"155",2007,0.439,0.808,1,-6.881,1,0.346,0.00305,0,0.439,0.487,82.962,207000,TRUE,"Good Life","https://open.spotify.com/track/14blxrgE0VWAgv5aF2wWmx","Graduation","C#","major","C# major"
"156",2007,0.596,0.62,5,-6.133,0,0.039,0.0122,0,0.82,0.102,80.029,271600,TRUE,"Can't Tell Me Nothing","https://open.spotify.com/track/2MIBAmYwiuGoKUlpq9B9sZ","Graduation","F","minor","F minor"
"157",2007,0.48,0.624,1,-6.131,1,0.382,0.0451,0,0.337,0.704,165.057,204306,TRUE,"Barry Bonds","https://open.spotify.com/track/2ipNhjgsoM930FqDFl0ShM","Graduation","C#","major","C# major"
"158",2007,0.661,0.442,10,-7.297,0,0.0285,0.0697,1.15e-05,0.136,0.299,82.758,313226,TRUE,"Drunk and Hot Girls","https://open.spotify.com/track/4Sw4lblE6aXpoOJma6Mlx5","Graduation","A#","minor","A# minor"
"159",2007,0.639,0.628,6,-7.578,0,0.0399,0.0381,0,0.386,0.43,90.482,237506,TRUE,"Flashing Lights","https://open.spotify.com/track/31I3Rt1bPa2LrE74DdNizO","Graduation","F#","minor","F# minor"
"160",2007,0.631,0.623,8,-6.969,1,0.265,0.463,1.7e-06,0.151,0.765,80.23,227893,TRUE,"Everything I Am","https://open.spotify.com/track/2T8bL4YC49Ska1yl74qcS0","Graduation","G#","major","G# major"
"161",2007,0.423,0.643,6,-7.261,1,0.287,0.0455,0,0.172,0.708,84.336,212706,TRUE,"The Glory","https://open.spotify.com/track/795LIYKphBOsvyMh5hZaPk","Graduation","F#","major","F# major"
"162",2007,0.667,0.747,1,-7.059,1,0.189,0.337,0,0.115,0.918,86.917,203493,TRUE,"Homecoming","https://open.spotify.com/track/2ovQ5MCx91XVjgVWEPfvks","Graduation","C#","major","C# major"
"163",2007,0.498,0.742,11,-6.248,0,0.259,0.214,0,0.0641,0.302,78.428,287573,TRUE,"Big Brother","https://open.spotify.com/track/1x6jHJGczTBitBy06hIWgx","Graduation","B","minor","B minor"
"164",2007,0.589,0.627,9,-5.371,0,0.13,0.0749,0.000196,0.14,0.522,169.845,195093,FALSE,"Good Morning","https://open.spotify.com/track/4tXvvVwlY4agHoPjzX2XIv","Graduation","A","minor","A minor"
"165",2007,0.688,0.503,6,-8.386,1,0.226,0.00346,0,0.694,0.747,102.157,167533,FALSE,"Champion","https://open.spotify.com/track/452W07flKPiqHnDP3cHrLw","Graduation","F#","major","F# major"
"166",2007,0.617,0.708,1,-7.873,1,0.15,0.00651,0,0.404,0.462,103.96,312026,FALSE,"Stronger","https://open.spotify.com/track/4QcBuV31ukMvsvviytKjWx","Graduation","C#","major","C# major"
"167",2007,0.542,0.46,0,-8.562,1,0.0854,0.125,0.000259,0.219,0.144,191.389,243466,FALSE,"I Wonder","https://open.spotify.com/track/0SQaCMmco9vJ7ShJA7yZOw","Graduation","C","major","C major"
"168",2007,0.399,0.745,1,-7.903,1,0.362,0.00274,0,0.514,0.449,170.614,206840,FALSE,"Good Life","https://open.spotify.com/track/2l7njxIZf3LEN9k061vcYa","Graduation","C#","major","C# major"
"169",2007,0.592,0.616,5,-6.139,0,0.0534,0.0128,0,0.689,0.0892,80.041,271760,FALSE,"Can't Tell Me Nothing","https://open.spotify.com/track/7LJQOdmw1Z1j3c4vSnIztp","Graduation","F","minor","F minor"
"170",2007,0.477,0.619,1,-6.035,1,0.36,0.0545,0,0.264,0.766,166.712,204333,FALSE,"Barry Bonds","https://open.spotify.com/track/0DvPgywuquKjGr9oyHGAx7","Graduation","C#","major","C# major"
"171",2007,0.666,0.438,10,-7.284,0,0.0285,0.0896,9.56e-06,0.124,0.29,82.782,313266,FALSE,"Drunk and Hot Girls","https://open.spotify.com/track/6eYBwITlqPLBLNVrTMAmXY","Graduation","A#","minor","A# minor"
"172",2007,0.643,0.623,6,-7.605,0,0.0391,0.0316,0,0.405,0.436,90.486,237440,FALSE,"Flashing Lights","https://open.spotify.com/track/2QK4nswjBvmwBXTOLFodDA","Graduation","F#","minor","F# minor"
"173",2007,0.632,0.63,8,-6.986,1,0.256,0.433,1.13e-05,0.169,0.706,80.471,227400,FALSE,"Everything I Am","https://open.spotify.com/track/60wtmXbcX9SBhdOe0koasN","Graduation","G#","major","G# major"
"174",2007,0.471,0.632,6,-7.669,1,0.28,0.0412,0,0.182,0.708,88.376,212666,FALSE,"The Glory","https://open.spotify.com/track/37zkAU6x59lIEtFBJrDT86","Graduation","F#","major","F# major"
"175",2007,0.678,0.747,1,-7.07,1,0.188,0.353,0,0.113,0.923,86.996,204026,FALSE,"Homecoming","https://open.spotify.com/track/5wtQLRo9oz9ifiUuc7HWIo","Graduation","C#","major","C# major"
"176",2007,0.466,0.723,11,-6.761,0,0.25,0.171,0,0.0758,0.314,70.906,288506,FALSE,"Big Brother","https://open.spotify.com/track/19tMonGRwUd9juza9uyJh2","Graduation","B","minor","B minor"
"177",2007,0.48,0.631,7,-5.488,1,0.116,0.0791,0.000105,0.149,0.515,84.164,195093,TRUE,"Good Morning","https://open.spotify.com/track/7rBsYaybbcRhCDOZWU48e3","Graduation (Alternative Business Partners)","G","major","G major"
"178",2007,0.693,0.504,6,-8.306,1,0.238,0.00299,0,0.695,0.723,102.139,167600,TRUE,"Champion","https://open.spotify.com/track/0ErMK31Mr9j6tPA1F58rT9","Graduation (Alternative Business Partners)","F#","major","F# major"
"179",2007,0.617,0.717,10,-7.858,0,0.153,0.00564,0,0.408,0.49,103.992,311866,TRUE,"Stronger","https://open.spotify.com/track/08IrLUx06jBA1Hv8kuAIw2","Graduation (Alternative Business Partners)","A#","minor","A# minor"
"180",2007,0.542,0.466,0,-8.665,1,0.0831,0.141,0.000445,0.125,0.124,191.385,243440,TRUE,"I Wonder","https://open.spotify.com/track/3ZDWOVWbiFBXR175n2x7xU","Graduation (Alternative Business Partners)","C","major","C major"
"181",2007,0.439,0.808,1,-6.881,1,0.346,0.00305,0,0.439,0.487,82.962,207000,TRUE,"Good Life","https://open.spotify.com/track/5ms35iZF8uOH31RHwuiY7H","Graduation (Alternative Business Partners)","C#","major","C# major"
"182",2007,0.596,0.62,5,-6.133,0,0.039,0.0122,0,0.82,0.102,80.029,271600,TRUE,"Can't Tell Me Nothing","https://open.spotify.com/track/7ptxlO1s34uXTPnm2S0Tno","Graduation (Alternative Business Partners)","F","minor","F minor"
"183",2007,0.48,0.624,1,-6.131,1,0.382,0.0451,0,0.337,0.704,165.057,204306,TRUE,"Barry Bonds","https://open.spotify.com/track/5QCQOnS6l1erpsR6lLDIy8","Graduation (Alternative Business Partners)","C#","major","C# major"
"184",2007,0.661,0.442,10,-7.297,0,0.0285,0.0697,1.15e-05,0.136,0.299,82.758,313226,TRUE,"Drunk and Hot Girls","https://open.spotify.com/track/4eOg3M43mNy92pQ2cSnk0I","Graduation (Alternative Business Partners)","A#","minor","A# minor"
"185",2007,0.639,0.628,6,-7.578,0,0.0399,0.0381,0,0.386,0.43,90.482,237506,TRUE,"Flashing Lights","https://open.spotify.com/track/1waKLXaVjzVBfxqJOTOOrL","Graduation (Alternative Business Partners)","F#","minor","F# minor"
"186",2007,0.631,0.623,8,-6.969,1,0.265,0.463,1.7e-06,0.151,0.765,80.23,227893,TRUE,"Everything I Am","https://open.spotify.com/track/1Z6lmFBmbqEC42hvVQu44v","Graduation (Alternative Business Partners)","G#","major","G# major"
"187",2007,0.423,0.643,6,-7.261,1,0.287,0.0455,0,0.172,0.708,84.336,212706,TRUE,"The Glory","https://open.spotify.com/track/6GER4PG6kKfOZz2Kuj7l9j","Graduation (Alternative Business Partners)","F#","major","F# major"
"188",2007,0.667,0.747,1,-7.059,1,0.189,0.337,0,0.115,0.918,86.917,203493,TRUE,"Homecoming","https://open.spotify.com/track/1inwRCAEYHy6e7J0y1nnHx","Graduation (Alternative Business Partners)","C#","major","C# major"
"189",2007,0.498,0.742,11,-6.248,0,0.259,0.214,0,0.0641,0.302,78.428,287573,TRUE,"Big Brother","https://open.spotify.com/track/0yvUCJ3YwG31meB8g8Extx","Graduation (Alternative Business Partners)","B","minor","B minor"
"190",2007,0.526,0.611,5,-6.701,0,0.0379,0.0105,0,0.613,0.0971,79.901,247573,TRUE,"Can't Tell Me Nothing - Remix feat. Young Jeezy","https://open.spotify.com/track/4tP6oSkZdhs83UB9LftHFY","Graduation (Alternative Business Partners)","F","minor","F minor"
"191",2006,0.353,0.884,7,-4.676,1,0.388,0.32,0,0.706,0.322,84.032,247600,TRUE,"Diamonds From Sierra Leone - Live At Abbey Road Studios","https://open.spotify.com/track/0gBPIT136F1kfN5F40d2h2","Late Orchestration","G","major","G major"
"192",2006,0.697,0.768,11,-6.658,0,0.283,0.256,0,0.921,0.391,106.67,246453,TRUE,"Touch The Sky - Live At Abbey Road Studios","https://open.spotify.com/track/0Xvbqfjc2sivTVj9SHIOIR","Late Orchestration","B","minor","B minor"
"193",2006,0.536,0.721,2,-6.951,1,0.369,0.0255,0,0.548,0.173,82.53,167853,TRUE,"Crack Music - Live At Abbey Road Studios","https://open.spotify.com/track/1Afi8OBrtXj9iNWK0UiQqt","Late Orchestration","D","major","D major"
"194",2006,0.538,0.786,3,-6.528,0,0.333,0.177,0,0.116,0.541,87.707,273760,TRUE,"Drive Slow - Live At Abbey Road Studios","https://open.spotify.com/track/0hk24xUpnTjJdXUQQEPQLe","Late Orchestration","D#","minor","D# minor"
"195",2006,0.432,0.804,7,-6.667,1,0.332,0.00435,0,0.28,0.646,80.303,212773,TRUE,"Through The Wire - Live At Abbey Road Studios","https://open.spotify.com/track/5FRNP7NPI6DWvAkSJeH2eY","Late Orchestration","G","major","G major"
"196",2006,0.634,0.74,2,-6.606,1,0.181,0.0102,0,0.655,0.335,117.872,171666,TRUE,"Workout Plan - Live At Abbey Road Studios","https://open.spotify.com/track/6BMWL1t7ED3UwULK9CiO7g","Late Orchestration","D","major","D major"
"197",2006,0.496,0.769,10,-8.449,1,0.234,0.646,4.36e-06,0.972,0.196,94.344,249533,TRUE,"Heard 'Em Say - Live At Abbey Road Studios","https://open.spotify.com/track/3CVu4NHRrnMzTP6ybDbyrk","Late Orchestration","A#","major","A# major"
"198",2006,0.565,0.86,10,-7.069,0,0.462,0.198,0,0.499,0.529,90.439,193040,TRUE,"All Falls Down - Live At Abbey Road Studios","https://open.spotify.com/track/1Mj2wJxQaMq00HfYAkLCz6","Late Orchestration","A#","minor","A# minor"
"199",2006,0.432,0.718,9,-7.17,1,0.139,0.0778,0,0.346,0.463,79.741,200466,TRUE,"Bring Me Down - Live At Abbey Road Studios","https://open.spotify.com/track/2QUSPP2mVuUt08tW0lUry6","Late Orchestration","A","major","A major"
"200",2006,0.663,0.776,2,-6.339,1,0.344,0.178,0,0.372,0.233,92.801,254373,TRUE,"Gone - Live At Abbey Road Studios","https://open.spotify.com/track/5YPQPhF6Y0ZuNCxX6fFxiL","Late Orchestration","D","major","D major"
"201",2006,0.418,0.811,10,-5.819,0,0.304,0.0595,2.03e-05,0.666,0.439,79.451,234186,TRUE,"Late - Live At Abbey Road Studios","https://open.spotify.com/track/0LGYz76x0fE2JeUcKDpcvc","Late Orchestration","A#","minor","A# minor"
"202",2006,0.433,0.873,3,-6.038,0,0.457,0.338,0,0.444,0.533,77.084,193626,TRUE,"Jesus Walks - Live At Abbey Road Studios","https://open.spotify.com/track/1vJvwNUE99zqvu62iKCzJd","Late Orchestration","D#","minor","D# minor"
"203",2006,0.684,0.681,1,-9.681,0,0.389,0.0404,0,0.136,0.732,92.253,197960,FALSE,"Gold Digger - AOL Sessions","https://open.spotify.com/track/6sppiVa0w9Lfi7m8NVwTsf","Late Orchestration","C#","minor","C# minor"
"204",2005,0.685,0.29,10,-9.689,1,0.948,0.811,0,0.0639,0.634,82.598,41066,TRUE,"Wake Up Mr. West","https://open.spotify.com/track/62KeM7jbmYvzT5FycdiQeS","Late Registration","A#","major","A# major"
"205",2005,0.736,0.702,7,-8.437,0,0.181,0.055,0.0394,0.124,0.569,94.857,203733,TRUE,"Heard 'Em Say","https://open.spotify.com/track/6yIjtVtnOBeC8SwdVHzAuF","Late Registration","G","minor","G minor"
"206",2005,0.597,0.848,9,-4.835,1,0.355,0.0158,0,0.374,0.545,106.302,236600,TRUE,"Touch The Sky","https://open.spotify.com/track/2dxjKgT0li4qBI3QwuN9Ih","Late Registration","A","major","A major"
"207",2005,0.638,0.699,1,-5.54,0,0.384,0.0223,0,0.0917,0.66,92.939,207626,TRUE,"Gold Digger","https://open.spotify.com/track/1PS1QMdUqOal0ai3Gt7sDQ","Late Registration","C#","minor","C# minor"
"208",2005,0.657,0.316,11,-12.572,0,0.936,0.528,0,0.154,0.84,89.663,33573,TRUE,"Skit #1","https://open.spotify.com/track/164al00XRSLWG6h4hc12bD","Late Registration","B","minor","B minor"
"209",2005,0.76,0.595,6,-8.198,1,0.212,0.032,1.3e-05,0.315,0.476,87.992,272226,TRUE,"Drive Slow","https://open.spotify.com/track/6vB49BJ70zBpDrrAPwdaB8","Late Registration","F#","major","F# major"
"210",2005,0.592,0.588,8,-10.474,1,0.0388,0.342,1.29e-06,0.0958,0.758,86.813,103373,TRUE,"My Way Home","https://open.spotify.com/track/0TzIHqhAbvYR6qJKrMMFlk","Late Registration","G#","major","G# major"
"211",2005,0.738,0.714,11,-6.265,0,0.238,0.0117,0.000278,0.422,0.58,168.105,270866,TRUE,"Crack Music","https://open.spotify.com/track/4fRTe59xEeNHT4uyAGsV27","Late Registration","B","minor","B minor"
"212",2005,0.569,0.484,3,-6.95,0,0.128,0.286,5.39e-05,0.109,0.45,96.94,245866,TRUE,"Roses","https://open.spotify.com/track/2DHNCWZYmVr1Lv08q5b0kB","Late Registration","D#","minor","D# minor"
"213",2005,0.336,0.683,6,-6.82,0,0.151,0.00735,0,0.61,0.392,94.617,198973,TRUE,"Bring Me Down","https://open.spotify.com/track/25K9cWrxNv991UYiOzBJqR","Late Registration","F#","minor","F# minor"
"214",2005,0.55,0.761,1,-8.224,0,0.187,0.178,0,0.227,0.536,115.085,267066,TRUE,"Addiction","https://open.spotify.com/track/5VzeI5JM2y9t21JwrWAnkH","Late Registration","C#","minor","C# minor"
"215",2005,0.641,0.396,1,-11.897,1,0.942,0.346,0,0.187,0.94,79.132,31360,TRUE,"Skit #2","https://open.spotify.com/track/466XcSgGAiQxcDrcV0yoMP","Late Registration","C#","major","C# major"
"216",2005,0.658,0.803,7,-3.742,1,0.258,0.244,0,0.201,0.471,96.808,233400,TRUE,"Diamonds From Sierra Leone - Remix","https://open.spotify.com/track/34KUIBsIUiPV7oCIzSdDAU","Late Registration","G","major","G major"
"217",2005,0.228,0.861,11,-3.599,0,0.125,0.0113,0,0.134,0.224,84.598,448000,TRUE,"We Major","https://open.spotify.com/track/46fk9wjYcPm0sgym2b7EEE","Late Registration","B","minor","B minor"
"218",2005,0.625,0.418,10,-12.254,1,0.956,0.554,0,0.53,0.533,66.634,24133,TRUE,"Skit #3","https://open.spotify.com/track/2Xn5DIyAba7Fgyky3gU3rA","Late Registration","A#","major","A# major"
"219",2005,0.628,0.767,7,-6.884,1,0.217,0.0572,0,0.105,0.375,95.936,305066,TRUE,"Hey Mama","https://open.spotify.com/track/46OFHBw45fNi7QNjSetITR","Late Registration","G","major","G major"
"220",2005,0.367,0.791,5,-4.203,1,0.139,0.02,6.1e-06,0.124,0.374,79.638,198440,TRUE,"Celebration","https://open.spotify.com/track/7jAxGkXU58FwNMjqoMahn7","Late Registration","F","major","F major"
"221",2005,0.748,0.248,1,-19.502,1,0.95,0.0394,0,0.125,0.138,80.308,78666,TRUE,"Skit #4","https://open.spotify.com/track/3zXhvJaLpxefYIxBE0cnB0","Late Registration","C#","major","C# major"
"222",2005,0.851,0.682,10,-6.114,0,0.25,0.0178,0,0.0741,0.332,92.732,333293,TRUE,"Gone","https://open.spotify.com/track/5RjbFGeWVsCpw8EcE8OrvZ","Late Registration","A#","minor","A# minor"
"223",2005,0.419,0.864,7,-3.372,1,0.291,0.154,0,0.269,0.512,96.483,238400,TRUE,"Diamonds From Sierra Leone - Bonus Track","https://open.spotify.com/track/4R5bSS8yoCl2czeWLr61aO","Late Registration","G","major","G major"
"224",2005,0.3,0.833,10,-5.902,0,0.18,0.216,3.39e-06,0.295,0.605,159.468,230493,TRUE,"Late","https://open.spotify.com/track/1mFHMzbaECWFaPfoePoEYl","Late Registration","A#","minor","A# minor"
"225",2005,0.712,0.307,5,-9.952,1,0.953,0.749,0,0.0422,0.673,84.931,41066,FALSE,"Wake Up Mr. West","https://open.spotify.com/track/7mms21mQ0ZKoBgUzhGxTdh","Late Registration","F","major","F major"
"226",2005,0.739,0.699,7,-8.453,1,0.212,0.0671,0.0342,0.126,0.56,94.827,203733,FALSE,"Heard 'Em Say","https://open.spotify.com/track/2cDpmdTWch4yBrTyl5Qmca","Late Registration","G","major","G major"
"227",2005,0.645,0.862,9,-4.87,1,0.319,0.0123,0,0.206,0.545,106.565,236600,FALSE,"Touch The Sky","https://open.spotify.com/track/6ZbqIybNIVv2KBZkbYbIRA","Late Registration","A","major","A major"
"228",2005,0.673,0.666,1,-6.063,0,0.355,0.0174,0,0.0724,0.618,92.505,207626,FALSE,"Gold Digger","https://open.spotify.com/track/43PBE5b3RJgwfi1i9xKtEs","Late Registration","C#","minor","C# minor"
"229",2005,0.845,0.329,1,-12.407,1,0.945,0.509,0,0.159,0.794,93.921,33546,FALSE,"Skit #1","https://open.spotify.com/track/4rwZtgkbnC4WHudYhqUQwm","Late Registration","C#","major","C# major"
"230",2005,0.764,0.576,11,-8.678,1,0.202,0.0539,3.94e-06,0.241,0.469,88.065,272253,FALSE,"Drive Slow","https://open.spotify.com/track/72a1UDAkWNKbqLhH2XBLP0","Late Registration","B","major","B major"
"231",2005,0.567,0.58,8,-10.491,1,0.0383,0.318,0,0.0967,0.765,86.28,103373,FALSE,"My Way Home","https://open.spotify.com/track/5fgGcmaEaidjPY2bRk9FE2","Late Registration","G#","major","G# major"
